Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Respondent_Group,Question,Response,Negative_Feedback,Positive_Feedback
114374000000.0,426890405.0,7/24/2023 8:40,7/24/2023 8:42,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,6,0,1
114371000000.0,426890405.0,7/19/2023 16:22,7/19/2023 16:26,72.173.212.110,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114371000000.0,426890405.0,7/19/2023 12:46,7/19/2023 12:52,207.73.66.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,2,1,0
114371000000.0,426890405.0,7/19/2023 9:28,7/19/2023 9:42,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114371000000.0,426890405.0,7/19/2023 9:37,7/19/2023 9:41,73.190.26.25,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,6,0,1
114370000000.0,426890405.0,7/18/2023 16:28,7/18/2023 16:36,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114370000000.0,426890405.0,7/18/2023 12:45,7/18/2023 12:59,198.108.155.98,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114370000000.0,426890405.0,7/18/2023 9:38,7/18/2023 9:43,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,0,1,0
114370000000.0,426890405.0,7/18/2023 9:24,7/18/2023 9:32,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,0,1,0
114370000000.0,426890405.0,7/18/2023 9:26,7/18/2023 9:29,198.109.180.114,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114370000000.0,426890405.0,7/18/2023 8:24,7/18/2023 8:54,107.5.71.29,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,4,0,1
114369000000.0,426890405.0,7/17/2023 15:09,7/17/2023 15:14,198.109.180.114,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114369000000.0,426890405.0,7/17/2023 11:51,7/17/2023 11:58,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,6,0,1
114369000000.0,426890405.0,7/17/2023 11:16,7/17/2023 11:18,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114369000000.0,426890405.0,7/17/2023 8:59,7/17/2023 9:05,207.73.66.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,6,0,1
114369000000.0,426890405.0,7/17/2023 8:08,7/17/2023 8:10,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,5,0,1
114368000000.0,426890405.0,7/14/2023 16:08,7/14/2023 16:11,67.167.155.47,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,4,0,1
114368000000.0,426890405.0,7/14/2023 15:51,7/14/2023 15:56,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114368000000.0,426890405.0,7/14/2023 15:27,7/14/2023 15:33,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114368000000.0,426890405.0,7/14/2023 15:19,7/14/2023 15:22,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,4,0,1
114368000000.0,426890405.0,7/14/2023 15:16,7/14/2023 15:21,198.109.180.114,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,5,0,1
114368000000.0,426890405.0,7/14/2023 15:17,7/14/2023 15:19,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,5,0,1
114368000000.0,426890405.0,7/14/2023 14:58,7/14/2023 15:19,198.109.195.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,5,0,1
114368000000.0,426890405.0,7/14/2023 14:54,7/14/2023 15:07,198.108.155.98,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,3,0,0
114368000000.0,426890405.0,7/14/2023 14:46,7/14/2023 14:52,207.74.181.58,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,6,0,1
114368000000.0,426890405.0,7/14/2023 14:38,7/14/2023 14:52,207.73.66.34,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,5,0,1
114368000000.0,426890405.0,7/14/2023 14:37,7/14/2023 14:42,72.105.52.101,,,,,Staff Toward Deputy Director,Helps people by listening without pre-judging,6,0,1
114381000000.0,426890467.0,8/2/2023 8:33,8/2/2023 8:37,198.108.155.98,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
114379000000.0,426890467.0,7/31/2023 11:25,7/31/2023 11:31,207.74.181.58,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114378000000.0,426890467.0,7/28/2023 15:32,7/28/2023 15:36,198.109.180.114,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114376000000.0,426890467.0,7/26/2023 9:11,7/26/2023 9:26,207.73.66.34,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114374000000.0,426890467.0,7/24/2023 13:57,7/24/2023 14:14,198.109.180.114,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,1,1,0
114373000000.0,426890467.0,7/21/2023 15:47,7/21/2023 15:51,198.109.195.34,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114370000000.0,426890467.0,7/18/2023 8:12,7/18/2023 8:16,198.109.195.34,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114368000000.0,426890467.0,7/14/2023 14:44,7/14/2023 14:48,63.143.30.40,,,,,Leaders Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118385000000.0,451986914.0,8/2/2023 8:26,8/2/2023 8:33,198.108.155.98,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,2,1,0
118383000000.0,451986914.0,7/31/2023 11:17,7/31/2023 11:24,207.74.181.58,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118381000000.0,451986914.0,7/28/2023 15:36,7/28/2023 15:40,198.109.180.114,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118380000000.0,451986914.0,7/27/2023 10:03,7/27/2023 10:10,198.109.180.114,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
118377000000.0,451986914.0,7/24/2023 13:18,7/24/2023 13:57,198.109.180.114,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118375000000.0,451986914.0,7/21/2023 15:51,7/21/2023 15:53,198.109.195.34,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118372000000.0,451986914.0,7/18/2023 8:04,7/18/2023 8:12,198.109.195.34,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118369000000.0,451986914.0,7/14/2023 15:18,7/14/2023 15:50,207.73.66.34,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118369000000.0,451986914.0,7/14/2023 14:37,7/14/2023 14:44,63.143.30.40,,,,,Leaders Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118389000000.0,451986852.0,8/7/2023 13:26,8/7/2023 14:02,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118387000000.0,451986852.0,8/4/2023 10:16,8/4/2023 11:27,75.213.137.68,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118387000000.0,451986852.0,8/4/2023 9:43,8/4/2023 9:50,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118387000000.0,451986852.0,8/4/2023 9:10,8/4/2023 9:24,68.48.170.252,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118385000000.0,451986852.0,8/2/2023 8:30,8/2/2023 8:41,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118385000000.0,451986852.0,8/2/2023 8:15,8/2/2023 8:41,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118384000000.0,451986852.0,7/31/2023 14:50,7/31/2023 15:07,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118381000000.0,451986852.0,7/28/2023 16:22,7/28/2023 16:33,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118381000000.0,451986852.0,7/28/2023 16:05,7/28/2023 16:14,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118381000000.0,451986852.0,7/28/2023 16:03,7/28/2023 16:06,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118381000000.0,451986852.0,7/28/2023 8:41,7/28/2023 8:45,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118380000000.0,451986852.0,7/27/2023 10:52,7/27/2023 10:55,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118380000000.0,451986852.0,7/27/2023 9:51,7/27/2023 9:53,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118380000000.0,451986852.0,7/27/2023 8:31,7/27/2023 8:36,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118379000000.0,451986852.0,7/26/2023 13:19,7/26/2023 13:31,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118379000000.0,451986852.0,7/26/2023 12:04,7/26/2023 12:08,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118379000000.0,451986852.0,7/26/2023 8:56,7/26/2023 10:17,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,2,1,0
118379000000.0,451986852.0,7/26/2023 9:15,7/26/2023 9:19,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118379000000.0,451986852.0,7/26/2023 9:07,7/26/2023 9:10,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118379000000.0,451986852.0,7/26/2023 9:03,7/26/2023 9:08,68.49.97.139,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118379000000.0,451986852.0,7/26/2023 9:02,7/26/2023 9:08,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118379000000.0,451986852.0,7/26/2023 8:57,7/26/2023 9:02,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118379000000.0,451986852.0,7/26/2023 8:57,7/26/2023 9:00,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118378000000.0,451986852.0,7/25/2023 8:40,7/25/2023 8:58,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118377000000.0,451986852.0,7/24/2023 16:15,7/24/2023 16:19,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118377000000.0,451986852.0,7/24/2023 10:11,7/24/2023 10:15,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118377000000.0,451986852.0,7/24/2023 8:34,7/24/2023 8:38,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118373000000.0,451986852.0,7/19/2023 12:52,7/19/2023 12:56,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118373000000.0,451986852.0,7/19/2023 9:21,7/19/2023 9:42,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118373000000.0,451986852.0,7/19/2023 9:32,7/19/2023 9:37,73.190.26.25,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118373000000.0,451986852.0,7/19/2023 8:42,7/19/2023 8:46,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118373000000.0,451986852.0,7/19/2023 8:28,7/19/2023 8:43,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118372000000.0,451986852.0,7/18/2023 16:26,7/18/2023 16:39,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118372000000.0,451986852.0,7/18/2023 9:43,7/18/2023 9:48,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118372000000.0,451986852.0,7/18/2023 9:32,7/18/2023 9:42,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118372000000.0,451986852.0,7/18/2023 9:29,7/18/2023 9:31,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118372000000.0,451986852.0,7/18/2023 8:56,7/18/2023 9:01,107.5.71.29,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118371000000.0,451986852.0,7/17/2023 15:17,7/17/2023 15:21,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118371000000.0,451986852.0,7/17/2023 11:45,7/17/2023 11:51,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118371000000.0,451986852.0,7/17/2023 11:36,7/17/2023 11:45,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118371000000.0,451986852.0,7/17/2023 11:18,7/17/2023 11:21,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118371000000.0,451986852.0,7/17/2023 11:18,7/17/2023 11:21,71.197.19.137,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118371000000.0,451986852.0,7/17/2023 10:59,7/17/2023 11:15,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118371000000.0,451986852.0,7/17/2023 9:06,7/17/2023 9:10,207.73.66.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118371000000.0,451986852.0,7/17/2023 8:02,7/17/2023 8:08,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118369000000.0,451986852.0,7/14/2023 16:04,7/14/2023 16:08,67.167.155.47,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118369000000.0,451986852.0,7/14/2023 15:57,7/14/2023 16:00,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118369000000.0,451986852.0,7/14/2023 15:14,7/14/2023 15:18,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
118369000000.0,451986852.0,7/14/2023 15:13,7/14/2023 15:16,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118369000000.0,451986852.0,7/14/2023 15:11,7/14/2023 15:15,198.109.180.114,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118369000000.0,451986852.0,7/14/2023 14:38,7/14/2023 14:56,198.109.195.34,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
118369000000.0,451986852.0,7/14/2023 14:40,7/14/2023 14:53,198.108.155.98,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118369000000.0,451986852.0,7/14/2023 14:43,7/14/2023 14:46,72.105.52.101,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
118369000000.0,451986852.0,7/14/2023 14:38,7/14/2023 14:45,207.74.181.58,,,,,Staff Toward Executive Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114385000000.0,426890405.0,8/7/2023 13:20,8/7/2023 13:25,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114383000000.0,426890405.0,8/4/2023 10:15,8/4/2023 11:20,75.213.137.68,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114381000000.0,426890405.0,8/2/2023 8:22,8/2/2023 8:40,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114379000000.0,426890405.0,7/31/2023 14:45,7/31/2023 14:50,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,1,1,0
114378000000.0,426890405.0,7/28/2023 16:34,7/28/2023 16:36,198.108.155.98,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114378000000.0,426890405.0,7/28/2023 16:16,7/28/2023 16:30,198.108.155.98,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
114378000000.0,426890405.0,7/28/2023 16:06,7/28/2023 16:09,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114378000000.0,426890405.0,7/28/2023 8:45,7/28/2023 8:46,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114377000000.0,426890405.0,7/27/2023 10:56,7/27/2023 10:58,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114377000000.0,426890405.0,7/27/2023 9:54,7/27/2023 9:56,198.108.155.98,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114377000000.0,426890405.0,7/27/2023 8:13,7/27/2023 8:30,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114376000000.0,426890405.0,7/26/2023 13:11,7/26/2023 13:18,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
114376000000.0,426890405.0,7/26/2023 11:56,7/26/2023 12:04,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
114376000000.0,426890405.0,7/26/2023 9:06,7/26/2023 9:15,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,2,1,0
114376000000.0,426890405.0,7/26/2023 9:11,7/26/2023 9:13,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114376000000.0,426890405.0,7/26/2023 9:08,7/26/2023 9:12,198.108.155.98,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
114376000000.0,426890405.0,7/26/2023 9:08,7/26/2023 9:12,68.49.97.139,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114374000000.0,426890405.0,7/24/2023 16:21,7/24/2023 16:45,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114374000000.0,426890405.0,7/24/2023 9:36,7/24/2023 9:41,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114374000000.0,426890405.0,7/24/2023 8:40,7/24/2023 8:42,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114371000000.0,426890405.0,7/19/2023 16:22,7/19/2023 16:26,72.173.212.110,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114371000000.0,426890405.0,7/19/2023 12:46,7/19/2023 12:52,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114371000000.0,426890405.0,7/19/2023 9:28,7/19/2023 9:42,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114371000000.0,426890405.0,7/19/2023 9:37,7/19/2023 9:41,73.190.26.25,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114370000000.0,426890405.0,7/18/2023 16:28,7/18/2023 16:36,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114370000000.0,426890405.0,7/18/2023 12:45,7/18/2023 12:59,198.108.155.98,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114370000000.0,426890405.0,7/18/2023 9:38,7/18/2023 9:43,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,0,1,0
114370000000.0,426890405.0,7/18/2023 9:24,7/18/2023 9:32,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,0,1,0
114370000000.0,426890405.0,7/18/2023 9:26,7/18/2023 9:29,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114370000000.0,426890405.0,7/18/2023 8:24,7/18/2023 8:54,107.5.71.29,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114369000000.0,426890405.0,7/17/2023 15:09,7/17/2023 15:14,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114369000000.0,426890405.0,7/17/2023 11:51,7/17/2023 11:58,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114369000000.0,426890405.0,7/17/2023 11:16,7/17/2023 11:18,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114369000000.0,426890405.0,7/17/2023 8:59,7/17/2023 9:05,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114369000000.0,426890405.0,7/17/2023 8:08,7/17/2023 8:10,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114368000000.0,426890405.0,7/14/2023 16:08,7/14/2023 16:11,67.167.155.47,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114368000000.0,426890405.0,7/14/2023 15:51,7/14/2023 15:56,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114368000000.0,426890405.0,7/14/2023 15:27,7/14/2023 15:33,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114368000000.0,426890405.0,7/14/2023 15:19,7/14/2023 15:22,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,4,0,1
114368000000.0,426890405.0,7/14/2023 15:16,7/14/2023 15:21,198.109.180.114,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114368000000.0,426890405.0,7/14/2023 15:17,7/14/2023 15:19,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114368000000.0,426890405.0,7/14/2023 14:58,7/14/2023 15:19,198.109.195.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114368000000.0,426890405.0,7/14/2023 14:54,7/14/2023 15:07,198.108.155.98,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,3,0,0
114368000000.0,426890405.0,7/14/2023 14:46,7/14/2023 14:52,207.74.181.58,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114368000000.0,426890405.0,7/14/2023 14:38,7/14/2023 14:52,207.73.66.34,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,5,0,1
114368000000.0,426890405.0,7/14/2023 14:37,7/14/2023 14:42,72.105.52.101,,,,,Staff Toward Deputy Director,Has excellent relationships with MWSE team members regardless of position in the organization,6,0,1
114381000000.0,426890467.0,8/2/2023 8:33,8/2/2023 8:37,198.108.155.98,,,,,Leaders Toward Deputy Director,Is accessible for communication,3,0,0
114379000000.0,426890467.0,7/31/2023 11:25,7/31/2023 11:31,207.74.181.58,,,,,Leaders Toward Deputy Director,Is accessible for communication,2,1,0
114378000000.0,426890467.0,7/28/2023 15:32,7/28/2023 15:36,198.109.180.114,,,,,Leaders Toward Deputy Director,Is accessible for communication,3,0,0
114376000000.0,426890467.0,7/26/2023 9:11,7/26/2023 9:26,207.73.66.34,,,,,Leaders Toward Deputy Director,Is accessible for communication,5,0,1
114374000000.0,426890467.0,7/24/2023 13:57,7/24/2023 14:14,198.109.180.114,,,,,Leaders Toward Deputy Director,Is accessible for communication,2,1,0
114373000000.0,426890467.0,7/21/2023 15:47,7/21/2023 15:51,198.109.195.34,,,,,Leaders Toward Deputy Director,Is accessible for communication,5,0,1
114370000000.0,426890467.0,7/18/2023 8:12,7/18/2023 8:16,198.109.195.34,,,,,Leaders Toward Deputy Director,Is accessible for communication,4,0,1
114368000000.0,426890467.0,7/14/2023 14:44,7/14/2023 14:48,63.143.30.40,,,,,Leaders Toward Deputy Director,Is accessible for communication,4,0,1
118385000000.0,451986914.0,8/2/2023 8:26,8/2/2023 8:33,198.108.155.98,,,,,Leaders Toward Executive Director,Is accessible for communication,3,0,0
118383000000.0,451986914.0,7/31/2023 11:17,7/31/2023 11:24,207.74.181.58,,,,,Leaders Toward Executive Director,Is accessible for communication,3,0,0
118381000000.0,451986914.0,7/28/2023 15:36,7/28/2023 15:40,198.109.180.114,,,,,Leaders Toward Executive Director,Is accessible for communication,3,0,0
118380000000.0,451986914.0,7/27/2023 10:03,7/27/2023 10:10,198.109.180.114,,,,,Leaders Toward Executive Director,Is accessible for communication,2,1,0
118377000000.0,451986914.0,7/24/2023 13:18,7/24/2023 13:57,198.109.180.114,,,,,Leaders Toward Executive Director,Is accessible for communication,3,0,0
118375000000.0,451986914.0,7/21/2023 15:51,7/21/2023 15:53,198.109.195.34,,,,,Leaders Toward Executive Director,Is accessible for communication,5,0,1
118372000000.0,451986914.0,7/18/2023 8:04,7/18/2023 8:12,198.109.195.34,,,,,Leaders Toward Executive Director,Is accessible for communication,2,1,0
